,Art,Movement,artist,Year,nationality,StyleClassLabel,genre
1191,interior-of-a-farm-with-two-figures-1890,Post_Impressionism,Vincent_van_Gogh,1890,Dutch,Post_Impressionism,sketch_and_study
1192,head-of-a-man-1885(1),Realism,Vincent_van_Gogh,,Dutch,Realism,sketch_and_study
1193,view-of-vessenots-near-auvers-1890,Post_Impressionism,Vincent_van_Gogh,1890,Dutch,Post_Impressionism,landscape
1194,workman-with-spade-sitting-near-the-window-1883,Realism,Vincent_van_Gogh,1883,Dutch,Realism,portrait
1195,female-nude-seated-1886(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1196,portrait-of-the-postman-joseph-roulin-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,sketch_and_study
1197,head-of-a-peasant-woman-with-greenish-lace-cap-1885(1),Realism,Vincent_van_Gogh,,Dutch,Realism,portrait
1198,potato-field-behind-the-dunes-1883,Realism,Vincent_van_Gogh,1883,Dutch,Realism,sketch_and_study
1199,orchard-in-blossom-1888-2,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,landscape
1200,studies-of-donkey-carts-1882,Realism,Vincent_van_Gogh,1882,Dutch,Realism,sketch_and_study
1201,farmhouse-with-wheat-field-along-a-road-and-field-with-flowers-1888(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1202,field-with-two-sowers-and-trees-1890(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1203,head-of-a-woman,Realism,Vincent_van_Gogh,,Dutch,Post_Impressionism,portrait
1350,country-road-1890(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,landscape
1351,cottage-and-woman-with-goat-1885(1),Realism,Vincent_van_Gogh,,Dutch,Realism,landscape
1352,woman-digging-1883,Realism,Vincent_van_Gogh,1883,Dutch,Realism,genre_painting
1353,sien-peeling-potatoes-1883,Realism,Vincent_van_Gogh,1883,Dutch,Realism,genre_painting
1354,the-house-of-pere-eloi-1890,Post_Impressionism,Vincent_van_Gogh,1890,Dutch,Post_Impressionism,landscape
1355,dunes-with-figures-1882(1),Realism,Vincent_van_Gogh,,Dutch,Realism,genre_painting
1356,still-life-french-novels,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,still_life
1357,head-of-an-old-man,Post_Impressionism,Vincent_van_Gogh,,Dutch,Northern_Renaissance,portrait
1457,sheaves-of-wheat-in-a-field-1885,Realism,Vincent_van_Gogh,1885,Dutch,Realism,landscape
1458,figure-of-a-woman-with-unfinished-chair-1882(1),Realism,Vincent_van_Gogh,,Dutch,Realism,sketch_and_study
1459,view-of-roofs-and-backs-of-houses-1886,Post_Impressionism,Vincent_van_Gogh,1886,Dutch,Post_Impressionism,cityscape
1460,the-pont-du-carrousel-and-the-louvre-1886,Post_Impressionism,Vincent_van_Gogh,1886,Dutch,Post_Impressionism,cityscape
1461,torso-of-venus-2,Realism,Vincent_van_Gogh,,Dutch,Realism,sketch_and_study
1462,girl-in-white-in-the-woods-1882(1),Realism,Vincent_van_Gogh,,Dutch,Realism,genre_painting
1463,harvest-at-la-crau-with-montmajour-in-the-background-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,landscape
1464,sheep-shearers-the-after-millet-1889,Post_Impressionism,Vincent_van_Gogh,1889,Dutch,Post_Impressionism,genre_painting
1465,self-portrait-1886-1,Realism,Vincent_van_Gogh,,Dutch,Realism,
1466,peasant-woman-pitching-wheat-or-hay-1885-1,Realism,Vincent_van_Gogh,,Dutch,Realism,sketch_and_study
1467,peasant-woman-lifting-potatoes-5-1885,Realism,Vincent_van_Gogh,1885,Dutch,Realism,sketch_and_study
1468,wheat-field-with-mower-and-a-stooping-peasant-woman-1885,Realism,Vincent_van_Gogh,1885,Dutch,Realism,sketch_and_study
1469,sower-1888-1,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,genre_painting
1470,the-park-at-arles-1889,Post_Impressionism,Vincent_van_Gogh,1889,Dutch,Post_Impressionism,landscape
1471,head-of-a-woman-1886,Post_Impressionism,Vincent_van_Gogh,1886,Dutch,Post_Impressionism,sketch_and_study
1472,park-with-figures,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1473,green-ears-of-wheat-1888(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,landscape
1474,four-sketches-of-a-foot-1886(1),Realism,Vincent_van_Gogh,,Dutch,Realism,sketch_and_study
1475,old-man-with-a-stick-1882,Realism,Vincent_van_Gogh,1882,Dutch,Realism,portrait
1476,carriage-drawn-by-a-horse(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1477,rocky-ground-at-montmajour,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1478,quayside-with-ships-in-antwerp-1885,Realism,Vincent_van_Gogh,1885,Dutch,Realism,landscape
1479,wheat-fields-1890,Post_Impressionism,Vincent_van_Gogh,1890,Dutch,Post_Impressionism,sketch_and_study
1480,drawbridge-with-walking-couple-1888(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1481,orphan-man-with-cap-eating-1882,Realism,Vincent_van_Gogh,1882,Dutch,Realism,sketch_and_study
1482,peasant-with-sickle-seen-from-the-back-1885-5,Realism,Vincent_van_Gogh,,Dutch,Realism,sketch_and_study
1483,the-night-cafe-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,
1484,head-of-a-man(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1485,still-life-with-two-sacks-and-a-bottle-1884,Realism,Vincent_van_Gogh,1884,Dutch,Realism,still_life
1486,garden-with-flowers-1888(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1487,daubigny-s-garden-1890-2(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,landscape
1488,belvedere-overlooking-montmartre-1886(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,cityscape
1489,madame-roulin-rocking-the-cradle-a-lullaby-1889,Post_Impressionism,Vincent_van_Gogh,1889,Dutch,Post_Impressionism,portrait
1490,pine-trees-seen-against-the-wall-of-the-asylum-1889,Post_Impressionism,Vincent_van_Gogh,1889,Dutch,Post_Impressionism,sketch_and_study
1491,le-moulin-de-la-gallette-1887,Post_Impressionism,Vincent_van_Gogh,1887,Dutch,Post_Impressionism,cityscape
1492,people-in-the-studio-1883,Realism,Vincent_van_Gogh,1883,Dutch,Realism,sketch_and_study
1493,sorrowing-woman-1887,Realism,Vincent_van_Gogh,1887,Dutch,Realism,sketch_and_study
1494,four-people-on-a-bench-1882(1),Realism,Vincent_van_Gogh,,Dutch,Realism,genre_painting
1495,boulevard-de-clichy-1887(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,cityscape
1496,torso-of-venus-1887-2,Realism,Vincent_van_Gogh,,Dutch,Realism,sketch_and_study
1497,peasant-woman-kneeling-seen-from-the-back-1885,Realism,Vincent_van_Gogh,1885,Dutch,Realism,sketch_and_study
1498,people-walking-on-the-beach-1882,Realism,Vincent_van_Gogh,1882,Dutch,Realism,sketch_and_study
1499,portrait-of-the-postman-joseph-roulin-1889-1,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,portrait
1500,enclosed-field-with-a-sower-in-the-rain-1889(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,landscape
1501,man-with-rake-1883,Realism,Vincent_van_Gogh,1883,Dutch,Realism,sketch_and_study
1502,weaver-1884-4,Realism,Vincent_van_Gogh,,Dutch,Realism,genre_painting
1503,landscape-with-olive-tree-and-mountains-in-the-background-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,sketch_and_study
1504,man-with-scythe-in-wheat-field-1890,Post_Impressionism,Vincent_van_Gogh,1890,Dutch,Post_Impressionism,sketch_and_study
1505,peasant-woman-head-7,Realism,Vincent_van_Gogh,,Dutch,Realism,sketch_and_study
1506,plaster-statuette-1886-1,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1507,wheat-field-with-cypresses-1889,Post_Impressionism,Vincent_van_Gogh,1889,Dutch,Post_Impressionism,landscape
1508,portrait-of-vincent-van-gogh-the-artist-s-grandfather-1881,Realism,Vincent_van_Gogh,1881,Dutch,Realism,portrait
1509,terrace-in-the-luxembourg-garden-1886,Post_Impressionism,Vincent_van_Gogh,1886,Dutch,Post_Impressionism,landscape
1510,head-of-a-woman-17,Realism,Vincent_van_Gogh,,Dutch,Realism,portrait
1511,peasant-woman-stooping-with-spade-possibly-digging-up-carrots,Realism,Vincent_van_Gogh,,Dutch,Realism,sketch_and_study
1512,orchard-and-house-with-orange-roof-1888-1,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1513,fish-drying-barn-1882(1),Realism,Vincent_van_Gogh,,Dutch,Realism,cityscape
1514,peasant-woman-digging-1890,Post_Impressionism,Vincent_van_Gogh,1890,Dutch,Post_Impressionism,sketch_and_study
1515,the-raising-of-lazarus-after-rembrandt-1890,Post_Impressionism,Vincent_van_Gogh,1890,Dutch,Post_Impressionism,religious_painting
1516,view-of-saintes-maries-with-church-and-ramparts-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,sketch_and_study
1517,man-with-a-sack-of-wood-1881,Realism,Vincent_van_Gogh,1881,Dutch,Realism,sketch_and_study
1518,head-of-a-woman-8,Realism,Vincent_van_Gogh,,Dutch,Realism,portrait
1519,a-field-of-yellow-flowers-1889(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,landscape
1520,enclosed-field-with-rising-sun-1889(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,landscape
1521,view-of-saintes-maries-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,cityscape
1522,self-portrait-1887,Post_Impressionism,Vincent_van_Gogh,1887,Dutch,Post_Impressionism,
1534,madame-roulin-rocking-the-cradle-a-lullaby-1889-2,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,portrait
1535,hand-with-a-pot-the-knob-of-a-chair-and-a-hunk-of-bread-1885(1),Realism,Vincent_van_Gogh,,Dutch,Realism,sketch_and_study
1536,self-portrait-with-bandaged-ear-1889,Post_Impressionism,Vincent_van_Gogh,1889,Dutch,Post_Impressionism,
1537,hands-with-a-stick-1885(1),Realism,Vincent_van_Gogh,,Dutch,Realism,sketch_and_study
1538,la-crau-with-peach-trees-in-bloom-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,sketch_and_study
1539,sheet-with-hands-and-several-figures-1890,Post_Impressionism,Vincent_van_Gogh,1890,Dutch,Post_Impressionism,sketch_and_study
1540,marsh-with-water-lillies-1881,Realism,Vincent_van_Gogh,1881,Dutch,Realism,sketch_and_study
1541,landscape-with-a-tree-in-the-foreground-1888-1,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1542,olive-grove-bright-blue-sky-1889-1,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,landscape
1543,study-of-a-fruit-tree-1890,Post_Impressionism,Vincent_van_Gogh,1890,Dutch,Post_Impressionism,sketch_and_study
1544,shepherd-with-flock-near-a-little-church-at-zweeloo-1883,Realism,Vincent_van_Gogh,1883,Dutch,Realism,landscape
1545,standing-female-nude-seen-from-the-back,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1546,a-sower-and-a-man-with-a-spade-1890(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,genre_painting
1547,head-of-a-man-4(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1548,peasant-woman-head-1,Realism,Vincent_van_Gogh,,Dutch,Realism,sketch_and_study
1549,head-of-a-woman-6(1),Realism,Vincent_van_Gogh,,Dutch,Realism,portrait
1550,view-of-saintes-maries-with-cemetery-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,sketch_and_study
1551,digger-in-a-potato-field-february-1885(1),Realism,Vincent_van_Gogh,,Dutch,Realism,genre_painting
1552,enclosed-field-1889(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1553,head-of-a-man-with-cap-lithographer-s-shade-1886(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1554,enclosed-field-with-peasant-1889(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,landscape
1555,woman-reeling-yarn-1884,Realism,Vincent_van_Gogh,1884,Dutch,Realism,sketch_and_study
1556,still-life-with-scabiosa-and-ranunculus-1886,Realism,Vincent_van_Gogh,1886,Dutch,Realism,
1557,the-seine-with-the-pont-de-clichy-1887,Post_Impressionism,Vincent_van_Gogh,1887,Dutch,Post_Impressionism,sketch_and_study
1558,man-feeding-chickens-or-sowing-1883,Realism,Vincent_van_Gogh,1883,Dutch,Realism,genre_painting
1559,landscape-at-dusk-1885,Realism,Vincent_van_Gogh,1885,Dutch,Realism,landscape
1560,vincent-s-house-in-arles-the-yellow-house-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,cityscape
1561,stooping-woman-in-landscape-1883,Realism,Vincent_van_Gogh,1883,Dutch,Realism,sketch_and_study
1562,coal-barges-1888(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,cityscape
1563,vincent-s-bedroom-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,sketch_and_study
1564,self-portrait-1889,Post_Impressionism,Vincent_van_Gogh,1889,Dutch,Post_Impressionism,
1567,landscape-near-montmajour-with-train-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,landscape
1568,l-ecorche-1887,Post_Impressionism,Vincent_van_Gogh,1887,Dutch,Post_Impressionism,sketch_and_study
1569,church-pew-with-worshippers-1882(1),Realism,Vincent_van_Gogh,,Dutch,Realism,genre_painting
1570,parsonage-with-flowering-trees-1884,Realism,Vincent_van_Gogh,1884,Dutch,Realism,sketch_and_study
1571,the-green-vinyard-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,landscape
1572,madame-augustine-roulin-1889,Post_Impressionism,Vincent_van_Gogh,1889,Dutch,Post_Impressionism,portrait
1573,edge-of-a-wheatfield-with-poppies-1887(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,landscape
1574,portrait-of-alexander-reid-1887,Post_Impressionism,Vincent_van_Gogh,1887,Dutch,Post_Impressionism,portrait
1575,silhouette-of-a-man-with-a-rake,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1576,girl-with-ruffled-hair-the-mudlark-1888(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,portrait
1577,treetop-seen-against-the-wall-of-the-asylum-1889,Post_Impressionism,Vincent_van_Gogh,1889,Dutch,Post_Impressionism,sketch_and_study
1578,field-of-spring-wheat-at-sunrise-1889(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,landscape
1579,entrance-to-the-old-tower-1885(1),Realism,Vincent_van_Gogh,,Dutch,Realism,sketch_and_study
1580,the-old-tower-in-the-fields-1884,Realism,Vincent_van_Gogh,1884,Dutch,Realism,landscape
1581,idol-3,Realism,Vincent_van_Gogh,,Dutch,Realism,nude_painting
1582,first-steps-after-millet-1890(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,genre_painting
1583,l-arlesienne-portrait-of-madame-ginoux-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,sketch_and_study
1584,sketch-of-the-painting-the-potato-eaters-1890,Post_Impressionism,Vincent_van_Gogh,1890,Dutch,Post_Impressionism,sketch_and_study
1585,fisherman-with-sou-wester-head-1883(1),Realism,Vincent_van_Gogh,,Dutch,Realism,portrait
1586,head-of-a-young-man-bareheaded,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1587,two-women-in-the-woods-1882,Realism,Vincent_van_Gogh,1882,Dutch,Realism,genre_painting
1588,seated-man-with-a-beard-1886,Realism,Vincent_van_Gogh,1886,Dutch,Realism,sketch_and_study
1589,self-portrait-with-pipe-and-glass-1887,Post_Impressionism,Vincent_van_Gogh,1887,Dutch,Post_Impressionism,
1590,a-girl-in-a-wood-1882(1),Realism,Vincent_van_Gogh,,Dutch,Realism,sketch_and_study
1591,the-sower-sower-with-setting-sun-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,genre_painting
1592,drawbridge-in-nieuw-amsterdam-1883(1),Realism,Vincent_van_Gogh,,Dutch,Realism,cityscape
1593,weaver-1884-1,Realism,Vincent_van_Gogh,,Dutch,Realism,genre_painting
1594,landscape-at-nuenen,Realism,Vincent_van_Gogh,,Dutch,Realism,landscape
1595,orchard-in-bloom-with-poplars-1889,Post_Impressionism,Vincent_van_Gogh,1889,Dutch,Post_Impressionism,landscape
1596,still-life-vase-with-red-gladiolas-1886,Post_Impressionism,Vincent_van_Gogh,1886,Dutch,Post_Impressionism,
1597,sower-1881-1,Realism,Vincent_van_Gogh,,Dutch,Realism,genre_painting
1598,fritillaries-in-a-copper-vase-1887(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,
1599,harvest-in-provence-at-the-left-montmajour-1888(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,landscape
1600,landscape-in-stormy-weather-1885,Realism,Vincent_van_Gogh,1885,Dutch,Realism,sketch_and_study
1601,road-with-trees-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,sketch_and_study
1602,barn-owl-viewed-from-the-side-1887(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,
1603,pine-trees-seen-against-the-wall-of-the-asylum-1889-2,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1604,diggers-and-road-with-cottages-1890(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,sketch_and_study
1605,a-fishing-boat-at-sea-1888-3(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,
1606,blossoming-almond-branch-in-a-glass-with-a-book-1888(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,still_life
1607,sheaves-of-wheat-1890-1,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,landscape
1608,orchard-in-blossom-bordered-by-cypresses-1888-1,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,landscape
1609,three-persons-sitting-at-the-window-1885,Realism,Vincent_van_Gogh,1885,Dutch,Realism,sketch_and_study
1610,interior-with-peasant-woman-sewing-1885,Realism,Vincent_van_Gogh,1885,Dutch,Realism,genre_painting
1611,the-state-lottery-1882,Realism,Vincent_van_Gogh,1882,Dutch,Realism,genre_painting
1612,corridor-in-the-asylum-1889(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,
1613,head-of-a-peasant-woman-with-white-cap-1884(1),Realism,Vincent_van_Gogh,,Dutch,Realism,portrait
1614,olive-picking-1889,Post_Impressionism,Vincent_van_Gogh,1889,Dutch,Post_Impressionism,genre_painting
1615,garden-in-auvers-1890(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,landscape
1616,orphan-man-talking-with-woman-sien-1883,Realism,Vincent_van_Gogh,1883,Dutch,Realism,genre_painting
1617,bloaters-on-a-piece-of-yellow-paper-1889(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,still_life
1618,saw-mill-1882,Realism,Vincent_van_Gogh,1882,Dutch,Realism,sketch_and_study
1619,the-langlois-bridge-at-arles-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,sketch_and_study
1620,peat-diggers-in-the-dunes-1883,Realism,Vincent_van_Gogh,1883,Dutch,Realism,genre_painting
1621,flowering-garden-1888(1),Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,landscape
1622,orphans-1882,Realism,Vincent_van_Gogh,1882,Dutch,Realism,sketch_and_study
1623,sketch-of-a-seated-woman-1888,Realism,Vincent_van_Gogh,1888,Dutch,Realism,sketch_and_study
1624,summer-evening-wheatfield-with-setting-sun-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,landscape
1625,woman-with-white-bonnet-sien-s-mother-1883,Realism,Vincent_van_Gogh,1883,Dutch,Realism,portrait
1626,wheat-fields-at-auvers-under-clouded-sky-1890,Post_Impressionism,Vincent_van_Gogh,1890,Dutch,Post_Impressionism,landscape
1627,landscape,Post_Impressionism,Vincent_van_Gogh,,Dutch,Post_Impressionism,landscape
19659,the-zouave-half-length-1888,Post_Impressionism,Vincent_van_Gogh,1888,Dutch,Post_Impressionism,portrait
19660,bent-figure-of-a-woman-1882(1),Realism,Vincent_van_Gogh,,Dutch,Realism,portrait
19661,sloping-path-in-montmartre-1886,Post_Impressionism,Vincent_van_Gogh,1886,Dutch,Post_Impressionism,genre_painting
19662,man-pulling-a-harrow-1883,Realism,Vincent_van_Gogh,1883,Dutch,Realism,sketch_and_study
19663,the-angel-appearing-to-the-shepherds-1634,Baroque,Rembrandt,1634,Dutch,Baroque,religious_painting
19664,sick-woman-with-a-large-white-headdress-saskia,Baroque,Rembrandt,,Dutch,Baroque,sketch_and_study
19665,portrait-of-margeretha-de-geer-1661,Baroque,Rembrandt,1661,Dutch,Baroque,portrait
19666,portrait-of-clement-de-jonge-1651,Baroque,Rembrandt,1651,Dutch,Baroque,portrait
