,Movement,Artwork,Year,Artist_Name
2806,Impressionism,algerian-woman-seated,1882,Pierre_Auguste_Renoir
2807,Impressionism,portrait-of-a-woman,1892,Pierre_Auguste_Renoir
2808,Impressionism,portrait-of-a-little-girl,1880,Pierre_Auguste_Renoir
2809,Impressionism,two-women-in-blue-blouses,1919,Pierre_Auguste_Renoir
2810,Impressionism,bathers,1892,Pierre_Auguste_Renoir
2812,Impressionism,tulips,1909,Pierre_Auguste_Renoir
2815,Impressionism,the-ingenue,1877,Pierre_Auguste_Renoir
2817,Impressionism,landscape-at-wargemont,1879,Pierre_Auguste_Renoir
2819,Impressionism,woman-in-a-blue-dress-standing-in-the-garden-of-saint-cloud,1899,Pierre_Auguste_Renoir
2822,Impressionism,studies-woman-s-heads-nudes-landscapes-and-peaches,1896,Pierre_Auguste_Renoir
2825,Impressionism,view-of-antibes,1893,Pierre_Auguste_Renoir
2826,Impressionism,young-girl-in-a-straw-hat,1890,Pierre_Auguste_Renoir
2827,Impressionism,madelaine-in-a-white-blouse-and-a-bouquet-of-flowers,1919,Pierre_Auguste_Renoir
2828,Impressionism,first-portrait-of-madame-georges-charpeitier,1877,Pierre_Auguste_Renoir
2831,Impressionism,the-skiff,1880,Pierre_Auguste_Renoir
2833,Impressionism,the-farm-at-collettes,1915,Pierre_Auguste_Renoir
2834,Impressionism,a-girl-with-a-watering-can,1876,Pierre_Auguste_Renoir
2835,Impressionism,captain-edouard-bernier,1871,Pierre_Auguste_Renoir
2837,Impressionism,head-of-a-young-woman,1902,Pierre_Auguste_Renoir
2840,Impressionism,portraits-of-marie-sophie-chocquet,1876,Pierre_Auguste_Renoir
2841,Impressionism,young-girl-in-a-hat-decorated-with-wildflowers,1880,Pierre_Auguste_Renoir
2842,Impressionism,gabrielle-with-a-rose,1911,Pierre_Auguste_Renoir
2845,Impressionism,basket-of-flowers,1890,Pierre_Auguste_Renoir
2846,Impressionism,two-young-girls-reading,1891,Pierre_Auguste_Renoir
2848,Impressionism,bather-is-styling,1890,Pierre_Auguste_Renoir
2849,Impressionism,gabrielle-in-a-chemise,1905,Pierre_Auguste_Renoir
2850,Impressionism,lady-with-white-hat,1895,Pierre_Auguste_Renoir
2851,Impressionism,after-the-bath,1912,Pierre_Auguste_Renoir
2857,Impressionism,tilla-durieux,1914,Pierre_Auguste_Renoir
2858,Impressionism,garden-scene-in-brittany,1886,Pierre_Auguste_Renoir
2859,Impressionism,watering-can,1905,Pierre_Auguste_Renoir
2861,Impressionism,the-path-through-the-forest,1871,Pierre_Auguste_Renoir
2862,Impressionism,gabrielle-mending,1908,Pierre_Auguste_Renoir
2863,Impressionism,portrait-of-marie-lestringuez,1912,Pierre_Auguste_Renoir
2864,Impressionism,camille-monet-and-her-son-jean-in-the-garden-at-argenteuil,1874,Pierre_Auguste_Renoir
2865,Impressionism,head-of-a-young-girl,1880,Pierre_Auguste_Renoir
2867,Impressionism,young-girl-in-a-white-hat,1891,Pierre_Auguste_Renoir
2868,Impressionism,margot-berard,1879,Pierre_Auguste_Renoir
2869,Impressionism,girl-with-falcon,1882,Pierre_Auguste_Renoir
2870,Impressionism,acrobats-at-the-cirque-fernando-francisca-and-angelina-wartenberg,1879,Pierre_Auguste_Renoir
2871,Impressionism,mediterranean-landscape,1891,Pierre_Auguste_Renoir
2873,Impressionism,bather,1887,Pierre_Auguste_Renoir
2874,Impressionism,sleeping-woman,1897,Pierre_Auguste_Renoir
2875,Impressionism,young-woman-standing-near-a-farmhouse-in-milly,1892,Pierre_Auguste_Renoir
2876,Impressionism,portrait-of-lucien-daudet,1875,Pierre_Auguste_Renoir
2878,Impressionism,young-girl-reading,1895,Pierre_Auguste_Renoir
2879,Impressionism,paul-haviland,1884,Pierre_Auguste_Renoir
2880,Impressionism,claude-monet-the-reader,1874,Pierre_Auguste_Renoir
2882,Impressionism,three-women-and-child-in-a-landscape,1918,Pierre_Auguste_Renoir
2883,Impressionism,portrait-of-a-young-woman,1887,Pierre_Auguste_Renoir
2884,Impressionism,claude-renoir-potting,1916,Pierre_Auguste_Renoir
2886,Realism,lise-with-umbrella,1867,Pierre_Auguste_Renoir
2887,Impressionism,rocky-craggs-at-l-estaque,1882,Pierre_Auguste_Renoir
2888,Impressionism,young-girl,1905,Pierre_Auguste_Renoir
2890,Impressionism,gabrielle-wearing-a-necklace,1906,Pierre_Auguste_Renoir
2893,Impressionism,standing-bather,1887,Pierre_Auguste_Renoir
2895,Impressionism,madame-marie-octavie-bernier,1871,Pierre_Auguste_Renoir
2896,Impressionism,woman-and-child-in-a-garden,1880,Pierre_Auguste_Renoir
2897,Impressionism,the-luncheon-of-the-boating-party,1881,Pierre_Auguste_Renoir
2899,Impressionism,roses-in-front-of-a-blue-curtain,1908,Pierre_Auguste_Renoir
2901,Impressionism,nini-lopez,1876,Pierre_Auguste_Renoir
2902,Impressionism,the-sewing-machine,1876,Pierre_Auguste_Renoir
2903,Impressionism,nude-reclining-on-cushions,1907,Pierre_Auguste_Renoir
2905,Impressionism,gypsy-girl,1879,Pierre_Auguste_Renoir
2913,Impressionism,girl-with-a-pink-feather,1876,Pierre_Auguste_Renoir
2914,Impressionism,young-girl-in-a-blue-hat,1881,Pierre_Auguste_Renoir
2917,Impressionism,sleeping-odalisque-odalisque-with-babouches,1917,Pierre_Auguste_Renoir
2919,Impressionism,anemones,1905,Pierre_Auguste_Renoir
2922,Impressionism,madame-charpentier,1878,Pierre_Auguste_Renoir
2923,Impressionism,serving-girl-from-duval,1874,Pierre_Auguste_Renoir
2924,Impressionism,young-woman-lifting-her-skirt,1877,Pierre_Auguste_Renoir
2927,Impressionism,girl-with-a-hoop,1885,Pierre_Auguste_Renoir
2928,Impressionism,portrait-of-a-young-woman-in-white,1901,Pierre_Auguste_Renoir
2929,Impressionism,madame-leon-clapisson-marie-henriette-valentine-billet,1883,Pierre_Auguste_Renoir
2930,Impressionism,on-a-cliff,1880,Pierre_Auguste_Renoir
2931,Impressionism,pines-in-the-vicinity-of-cagnes,1910,Pierre_Auguste_Renoir
2932,Impressionism,breakfast-at-berneval,1898,Pierre_Auguste_Renoir
2934,Impressionism,on-the-river-banks,1907,Pierre_Auguste_Renoir
2938,Impressionism,young-woman-in-bright-blue-at-the-conservatory,1877,Pierre_Auguste_Renoir
2939,Impressionism,portrait-of-m-and-mme-bernheim-de-villers,1910,Pierre_Auguste_Renoir
2940,Impressionism,nude-girl-reclining,1917,Pierre_Auguste_Renoir
2942,Impressionism,vase-of-roses-and-dahlias,1884,Pierre_Auguste_Renoir
2944,Impressionism,marie-therese-durand-ruel-sewing,1882,Pierre_Auguste_Renoir
2945,Impressionism,nude-in-a-chair,1900,Pierre_Auguste_Renoir
2946,Impressionism,bouquet,1913,Pierre_Auguste_Renoir
2948,Impressionism,vase-of-gladiolas-and-roses,1909,Pierre_Auguste_Renoir
2949,Impressionism,young-girl-with-daisies,1889,Pierre_Auguste_Renoir
2950,Impressionism,reading-couple-edmond-renoir-and-marguerite-legrand,1877,Pierre_Auguste_Renoir
2952,Impressionism,le-poste-at-cagnes-study,1905,Pierre_Auguste_Renoir
2953,Impressionism,the-first-outing,1876,Pierre_Auguste_Renoir
2954,Impressionism,the-seine-at-chatou,1881,Pierre_Auguste_Renoir
2955,Impressionism,glass-of-wine,1908,Pierre_Auguste_Renoir
2956,Impressionism,landscape,1900,Pierre_Auguste_Renoir
2957,Impressionism,head-of-a-young-woman,1880,Pierre_Auguste_Renoir
2958,Impressionism,the-port-of-martigues,1888,Pierre_Auguste_Renoir
2959,Impressionism,woman-in-a-straw-hat,1918,Pierre_Auguste_Renoir
2960,Impressionism,woman-in-the-garden-at-collettes,1919,Pierre_Auguste_Renoir
2961,Impressionism,bust-of-a-young-girl-in-a-straw-hat,1917,Pierre_Auguste_Renoir
2963,Impressionism,seated-woman-in-a-blue-dress,1915,Pierre_Auguste_Renoir
2964,Impressionism,the-champs-elysees-during-the-paris-fair-of-1867,1867,Pierre_Auguste_Renoir
2966,Impressionism,aline-at-the-gate-girl-in-the-garden,1884,Pierre_Auguste_Renoir
2969,Impressionism,girl-with-a-letter,1894,Pierre_Auguste_Renoir
2970,Impressionism,study-for-the-saone-embraced-by-the-rhone,1915,Pierre_Auguste_Renoir
2972,Impressionism,seated-young-woman-nude,1910,Pierre_Auguste_Renoir
2975,Impressionism,portrait-of-pierre,1890,Pierre_Auguste_Renoir
2976,Impressionism,young-woman-in-a-garden-cagnes,1905,Pierre_Auguste_Renoir
2977,Impressionism,bust-of-a-young-woman-with-flowered-ear,1898,Pierre_Auguste_Renoir
2979,Impressionism,landscape,1868,Pierre_Auguste_Renoir
2981,Impressionism,oedipus-rex,1895,Pierre_Auguste_Renoir
2982,Impressionism,nude-study-for-the-large-bathers,1887,Pierre_Auguste_Renoir
2983,Impressionism,adele-besson,1918,Pierre_Auguste_Renoir
2984,Impressionism,summer,1875,Pierre_Auguste_Renoir
2986,Impressionism,young-boy-with-a-cat,1869,Pierre_Auguste_Renoir
2988,Impressionism,study-two-women-s-heads,1895,Pierre_Auguste_Renoir
2990,Impressionism,bust-of-a-young-nude,1903,Pierre_Auguste_Renoir
2993,Impressionism,roses-in-a-vase,1876,Pierre_Auguste_Renoir
2994,Impressionism,jacques-eugene-spuller,1871,Pierre_Auguste_Renoir
2995,Impressionism,young-woman-in-a-blue-and-pink-striped-shirt,1875,Pierre_Auguste_Renoir
2997,Impressionism,aline-and-pierre,1887,Pierre_Auguste_Renoir
2998,Impressionism,bougival,1888,Pierre_Auguste_Renoir
2999,Impressionism,the-large-bathers,1887,Pierre_Auguste_Renoir
3000,Impressionism,dance-in-the-country,1883,Pierre_Auguste_Renoir
3002,Impressionism,nude-in-a-landscape,1883,Pierre_Auguste_Renoir
3005,Realism,lise-on-the-bank-of-the-seine,1870,Pierre_Auguste_Renoir
3006,Impressionism,pitcher,1919,Pierre_Auguste_Renoir
3007,Impressionism,roses-from-wargemont,1885,Pierre_Auguste_Renoir
3008,Realism,woman-playing-the-guitar,1896,Pierre_Auguste_Renoir
3009,Impressionism,portrait-of-claude-renoir,1903,Pierre_Auguste_Renoir
3011,Impressionism,spring-the-four-seasons,1879,Pierre_Auguste_Renoir
3012,Impressionism,head-of-a-young-woman-wearing-a-blue-scarf-madame-henriot,1876,Pierre_Auguste_Renoir
3013,Impressionism,three-lemons,1918,Pierre_Auguste_Renoir
3014,Impressionism,seated-bather,1912,Pierre_Auguste_Renoir
3015,Impressionism,portrait-of-mademoiselle-sicotg,1865,Pierre_Auguste_Renoir
3016,Impressionism,not_detected_218784,1905,Pierre_Auguste_Renoir
3017,Impressionism,the-palm-tree,1902,Pierre_Auguste_Renoir
3018,Impressionism,madame-alphonse-daudet,1876,Pierre_Auguste_Renoir
3020,Impressionism,banks-of-the-river,1906,Pierre_Auguste_Renoir
3023,Impressionism,charles-le-coeur,1874,Pierre_Auguste_Renoir
3024,Impressionism,the-coiffure-young-girl-combing-her-hair,1896,Pierre_Auguste_Renoir
3026,Impressionism,woman-with-parasol,1873,Pierre_Auguste_Renoir
3027,Impressionism,a-girl-reading,1891,Pierre_Auguste_Renoir
3028,Impressionism,coastal-landscape,1904,Pierre_Auguste_Renoir
3029,Impressionism,mademoiselle-legrand,1875,Pierre_Auguste_Renoir
3030,Impressionism,jeanne-sisley,1875,Pierre_Auguste_Renoir
3031,Impressionism,child-with-cat-julie-manet,1887,Pierre_Auguste_Renoir
3033,Impressionism,girl-with-a-watering-can,1876,Pierre_Auguste_Renoir
3035,Impressionism,madame-renoir-and-bob,1910,Pierre_Auguste_Renoir
3037,Impressionism,young-mother,1898,Pierre_Auguste_Renoir
3038,Realism,the-return-of-the-boating-party,1862,Pierre_Auguste_Renoir
3039,Impressionism,on-the-path,1872,Pierre_Auguste_Renoir
3040,Impressionism,on-the-banks-of-the-river,1895,Pierre_Auguste_Renoir
3042,Impressionism,woman-in-blue-and-zaza-in-a-landscape,1919,Pierre_Auguste_Renoir
3045,Impressionism,two-girls-in-black,1881,Pierre_Auguste_Renoir
3049,Impressionism,roses-in-a-vase,1917,Pierre_Auguste_Renoir
3050,Impressionism,portrait-of-lucienne,1918,Pierre_Auguste_Renoir
3052,Impressionism,sailor-boy-portrait-of-robert-nunes,1883,Pierre_Auguste_Renoir
3053,Impressionism,dance-at-bougival,1883,Pierre_Auguste_Renoir
3054,Impressionism,the-head-of-monte-sorrento,1881,Pierre_Auguste_Renoir
3057,Impressionism,girl-with-flowers,1888,Pierre_Auguste_Renoir
3058,Impressionism,alphonsine-fournaise-on-the-isle-of-chatou,1879,Pierre_Auguste_Renoir
3059,Impressionism,la-grenouillere,1869,Pierre_Auguste_Renoir
3060,Impressionism,woman-with-a-parrot-henriette-darras,1871,Pierre_Auguste_Renoir
3061,Impressionism,the-pear-tree,1889,Pierre_Auguste_Renoir
3062,Impressionism,the-field,1873,Pierre_Auguste_Renoir
3064,Impressionism,forest-path,1875,Pierre_Auguste_Renoir
3065,Impressionism,studies-of-the-children-of-paul-berard,1881,Pierre_Auguste_Renoir
3066,Impressionism,young-boy-by-the-river,1890,Pierre_Auguste_Renoir
3068,Impressionism,seated-female-nude,1910,Pierre_Auguste_Renoir
3069,Impressionism,landscape-after-corot,1898,Pierre_Auguste_Renoir
3071,Impressionism,seated-woman,1879,Pierre_Auguste_Renoir
3072,Impressionism,not_detected_218785,1909,Pierre_Auguste_Renoir
3074,Impressionism,in-the-garden,1885,Pierre_Auguste_Renoir
3075,Impressionism,woman-wearing-a-hat,1889,Pierre_Auguste_Renoir
3076,Impressionism,young-girls-on-the-beach,1898,Pierre_Auguste_Renoir
3077,Impressionism,place-de-la-trinite,1875,Pierre_Auguste_Renoir
3079,Impressionism,mademoiselle-grimprel-in-a-blue-ribbon,1880,Pierre_Auguste_Renoir
3080,Impressionism,the-garden-collettes,1909,Pierre_Auguste_Renoir
3082,Impressionism,the-reader-young-woman-reading-a-book,1876,Pierre_Auguste_Renoir
3085,Impressionism,back-view-of-a-bather,1893,Pierre_Auguste_Renoir
3087,Impressionism,bust-of-a-girl,1900,Pierre_Auguste_Renoir
3088,Impressionism,dedee-in-spanish-dress,1917,Pierre_Auguste_Renoir
3089,Impressionism,jean-renoir,1899,Pierre_Auguste_Renoir
3091,Impressionism,portrait-of-a-kid-in-a-beret,1892,Pierre_Auguste_Renoir
3095,Impressionism,pink-and-blue,1881,Pierre_Auguste_Renoir
3098,Impressionism,girl-in-a-flowery-hat,1908,Pierre_Auguste_Renoir
3099,Impressionism,girl-in-a-lace-hat,1891,Pierre_Auguste_Renoir
3101,Impressionism,view-at-guernsey,1883,Pierre_Auguste_Renoir
3103,Impressionism,camille-monet-reading,1872,Pierre_Auguste_Renoir
3105,Impressionism,the-clown-james-bollinger-mazutreek,1868,Pierre_Auguste_Renoir
3107,Realism,leonard-renoir,1869,Pierre_Auguste_Renoir
3109,Impressionism,young-girl-in-blue-head-of-a-blond-woman,1909,Pierre_Auguste_Renoir
3111,Impressionism,gladioli,1884,Pierre_Auguste_Renoir
3113,Impressionism,the-bridge-at-argenteuil-in-autumn,1882,Pierre_Auguste_Renoir
3114,Impressionism,flowers-in-a-vase,1878,Pierre_Auguste_Renoir
3115,Impressionism,melon-and-tomatos,1903,Pierre_Auguste_Renoir
3116,Impressionism,woman-s-head,1905,Pierre_Auguste_Renoir
3117,Impressionism,treboul,1895,Pierre_Auguste_Renoir
3118,Impressionism,blond-bather,1881,Pierre_Auguste_Renoir
3119,Impressionism,the-cafe,1875,Pierre_Auguste_Renoir
3120,Impressionism,landscape,1893,Pierre_Auguste_Renoir
3121,Impressionism,the-garden-of-essai-in-algiers,1881,Pierre_Auguste_Renoir
3122,Realism,woman-in-a-lace-blouse,1869,Pierre_Auguste_Renoir
3124,Impressionism,woman-stoking-a-stove,1912,Pierre_Auguste_Renoir
3126,Impressionism,self-portrait-at-the-age-of-thirty-five,1876,Pierre_Auguste_Renoir
3127,Impressionism,young-woman-in-a-straw-hat,1877,Pierre_Auguste_Renoir
3128,Impressionism,woman-in-a-hat-with-flowers,1917,Pierre_Auguste_Renoir
3129,Impressionism,the-judgment-of-paris,1914,Pierre_Auguste_Renoir
3130,Impressionism,sugar-bowl,1905,Pierre_Auguste_Renoir
3132,Impressionism,young-girl-combing-her-hair,1892,Pierre_Auguste_Renoir
3133,Impressionism,near-berneval,1898,Pierre_Auguste_Renoir
3136,Impressionism,the-garden-at-fontenay,1874,Pierre_Auguste_Renoir
3137,Impressionism,landscape-in-normandy,1895,Pierre_Auguste_Renoir
3140,Impressionism,bather-wiping-a-wound,1909,Pierre_Auguste_Renoir
3141,Impressionism,young-woman-in-profile,1897,Pierre_Auguste_Renoir
3144,Impressionism,landscape-at-cagnes,1908,Pierre_Auguste_Renoir
3145,Impressionism,beaulieu,1890,Pierre_Auguste_Renoir
3146,Impressionism,richard-wagner,1882,Pierre_Auguste_Renoir
3147,Impressionism,gladiolas-in-a-vase,1875,Pierre_Auguste_Renoir
3150,Impressionism,summer-landscape,1875,Pierre_Auguste_Renoir
3151,Impressionism,lighthouse-and-fort-carre-antibes,1916,Pierre_Auguste_Renoir
3153,Impressionism,the-canoeist-s-luncheon,1880,Pierre_Auguste_Renoir
3154,Impressionism,young-woman-in-a-straw-hat,1884,Pierre_Auguste_Renoir
3156,Impressionism,portrait-of-a-young-girl,1887,Pierre_Auguste_Renoir
3158,Impressionism,ambroise-vollard,1908,Pierre_Auguste_Renoir
3159,Impressionism,the-piazza-san-marco,1881,Pierre_Auguste_Renoir
3161,Realism,the-artist-s-mother,1860,Pierre_Auguste_Renoir
3162,Impressionism,the-little-fishergirl,1879,Pierre_Auguste_Renoir
3163,Impressionism,rocks-at-l-estaque,1882,Pierre_Auguste_Renoir
3166,Impressionism,woman-with-a-white-jabot,1880,Pierre_Auguste_Renoir
3167,Impressionism,medlar-trees-cagnes,1908,Pierre_Auguste_Renoir
3169,Impressionism,girl-with-a-red-hair-ribbon,1891,Pierre_Auguste_Renoir
3171,Impressionism,young-girl-with-a-basket-of-flowers,1888,Pierre_Auguste_Renoir
3172,Impressionism,seated-bather-in-a-landscape,1900,Pierre_Auguste_Renoir
3173,Impressionism,head-of-a-little-girl-in-profile,1901,Pierre_Auguste_Renoir
3175,Impressionism,the-agreement,1919,Pierre_Auguste_Renoir
3176,Impressionism,church-of-the-holy-trinity-in-paris,1893,Pierre_Auguste_Renoir
3177,Impressionism,girls-on-the-seashore,1894,Pierre_Auguste_Renoir
3178,Impressionism,still-life-with-carafe,1892,Pierre_Auguste_Renoir
3179,Impressionism,the-cup-of-chocolate,1878,Pierre_Auguste_Renoir
3182,Impressionism,aloe-picking-at-cagnes,1910,Pierre_Auguste_Renoir
3183,Impressionism,motherhood-woman-breast-feeding-her-child,1886,Pierre_Auguste_Renoir
3185,Impressionism,nude-arranging-her-hair,1885,Pierre_Auguste_Renoir
3186,Impressionism,the-letter,1900,Pierre_Auguste_Renoir
3189,Impressionism,jeanne-durand-ruel,1876,Pierre_Auguste_Renoir
3190,Impressionism,seated-nude-in-profile-gabrielle,1913,Pierre_Auguste_Renoir
3191,Impressionism,house-in-collett-at-cagnes,1912,Pierre_Auguste_Renoir
3193,Impressionism,garland-of-fruit-and-flowers,1915,Pierre_Auguste_Renoir
3194,Impressionism,marie-louise-durand-ruel,1898,Pierre_Auguste_Renoir
3195,Impressionism,apples-in-a-dish,1883,Pierre_Auguste_Renoir
3202,Impressionism,by-the-seashore,1883,Pierre_Auguste_Renoir
3203,Impressionism,landscape,1910,Pierre_Auguste_Renoir
3207,Impressionism,bathers,1917,Pierre_Auguste_Renoir
3208,Impressionism,dancer-with-castenets,1895,Pierre_Auguste_Renoir
3209,Impressionism,lucienne,1918,Pierre_Auguste_Renoir
3210,Impressionism,the-loge,1879,Pierre_Auguste_Renoir
3211,Impressionism,portrait-of-claude-renoir-painting,1907,Pierre_Auguste_Renoir
3213,Realism,the-painter-alfred-sisley,1868,Pierre_Auguste_Renoir
3214,Impressionism,sunset-at-sea,1879,Pierre_Auguste_Renoir
3215,Impressionism,the-port-of-rochelle,1896,Pierre_Auguste_Renoir
3218,Impressionism,the-reader,1877,Pierre_Auguste_Renoir
3219,Impressionism,the-little-school-boy,1879,Pierre_Auguste_Renoir
3221,Impressionism,madame-heriot-en-travesti,1876,Pierre_Auguste_Renoir
3222,Impressionism,self-portrait,1899,Pierre_Auguste_Renoir
3223,Impressionism,villa-de-la-poste-at-cagnes,1903,Pierre_Auguste_Renoir
3225,Impressionism,young-woman-in-red-in-the-fields,1900,Pierre_Auguste_Renoir
3226,Impressionism,portrait-of-jean,1896,Pierre_Auguste_Renoir
3231,Impressionism,at-the-cafe,1877,Pierre_Auguste_Renoir
3232,Impressionism,paul-cezanne,1880,Pierre_Auguste_Renoir
3233,Realism,the-pont-des-arts-and-the-institut-de-france,1867,Pierre_Auguste_Renoir
3234,Impressionism,girl-in-a-red-hat,1913,Pierre_Auguste_Renoir
3235,Impressionism,armful-of-roses,1918,Pierre_Auguste_Renoir
3236,Impressionism,nude-seated-on-a-sofa,1876,Pierre_Auguste_Renoir
3237,Impressionism,woman-with-a-guitar,1897,Pierre_Auguste_Renoir
3238,Impressionism,young-girl-in-the-garden-at-mezy,1891,Pierre_Auguste_Renoir
3242,Impressionism,the-beach-at-guernsey,1883,Pierre_Auguste_Renoir
3243,Impressionism,the-old-port-of-marseille-people-and-boats,1890,Pierre_Auguste_Renoir
3244,Impressionism,woman-s-head,1887,Pierre_Auguste_Renoir
3245,Impressionism,still-life-pomegranate-figs-and-apples,1915,Pierre_Auguste_Renoir
3246,Impressionism,child-with-punch-doll,1875,Pierre_Auguste_Renoir
3248,Impressionism,mount-vesuvius-in-the-morning,1881,Pierre_Auguste_Renoir
3250,Impressionism,bather,1905,Pierre_Auguste_Renoir
3253,Romanticism,morning,1851,Ivan_Aivazovsky
3254,Romanticism,night-in-the-ukraine,1871,Ivan_Aivazovsky
3255,Romanticism,rush-on-dnepr-near-aleshki,1857,Ivan_Aivazovsky
3256,Romanticism,lunar-night-at-the-spring,1877,Ivan_Aivazovsky
3257,Romanticism,sea-view,1867,Ivan_Aivazovsky
3259,Romanticism,crimean-coast,1886,Ivan_Aivazovsky
3260,Romanticism,deluge,1864,Ivan_Aivazovsky
3261,Romanticism,moscow-in-winter-from-the-sparrow-hills,1872,Ivan_Aivazovsky
3262,Romanticism,reval,1844,Ivan_Aivazovsky
3263,Romanticism,night-constantinople,1886,Ivan_Aivazovsky
3264,Romanticism,wave,1895,Ivan_Aivazovsky
3265,Romanticism,meeting-of-the-brig-mercury-with-the-russian-squadron-after-the-defeat-of-two-turkish,1848,Ivan_Aivazovsky
3266,Romanticism,cristofor-columb,1875,Ivan_Aivazovsky
